user	fac1	fac2	fac3	fac4	fac5	fac6	fac7
u026181	0	0	0	0	0	1	0
u026183	0	0	2	0	0	0	0
u026186	1	1	0	0	0	1	0
u026187	1	0	1	1	0	2	0
u026188	0	3	0	0	0	0	-1
u026189	1	0	0	0	0	0	0
u026191	0	0	0	0	0	0	0
u026192	1	0	0	0	0	0	1
u026196	0	0	0	0	0	1	0
u026197	1	0	0	0	0	1	0
u026198	3	0	1	0	0	1	0
u026201	0	0	3	-1	0	0	0
u026202	0	0	1	1	0	0	0
u026203	0	0	1	0	0	0	0
u026205	2	1	1	1	0	0	0
u026209	1	0	3	0	-1	3	0
u026210	1	1	1	0	0	0	0
u026212	0	0	2	0	0	0	0
u026213	1	0	0	0	0	0	0
u026214	0	0	0	0	0	1	0
u026215	0	-1	0	0	0	0	0
u026216	0	0	0	2	0	1	0
u026217	0	1	-1	1	1	0	0
u026218	1	1	0	0	0	1	0
u026219	0	0	0	0	0	1	0
u026220	1	0	1	0	0	0	1
u026221	0	1	0	0	0	0	0
u026223	1	1	-1	1	1	0	0
u026225	1	1	0	1	0	0	0
u026227	0	0	4	0	0	0	0
u026228	0	1	0	0	0	1	0
u026229	1	1	0	0	0	1	0
u026230	0	0	-1	0	0	0	0
u026231	1	0	0	0	0	1	0
u026232	1	0	0	0	0	0	0
u026236	0	1	0	0	0	0	0
u026237	1	0	0	0	0	2	0
u026238	0	0	0	0	0	0	0
u026239	0	0	1	0	0	0	0
u026242	0	0	0	0	0	0	0
u026243	1	0	2	0	0	1	0
u026244	3	0	0	0	0	0	0
u026246	0	0	0	0	0	0	0
u026250	1	0	1	0	0	0	0
u026251	1	1	1	0	1	0	0
u026253	0	1	0	0	0	0	0
u026255	1	1	0	0	0	0	1
u026256	0	0	0	0	0	0	0
u026257	0	2	0	0	0	-1	0
u026259	1	0	-1	0	0	0	0
u026260	0	2	1	1	0	0	0
u026261	0	3	1	0	0	0	0
u026262	0	0	0	0	0	1	0
u026263	1	2	1	-1	0	-2	0
u026265	0	1	0	0	0	0	0
u026267	-1	1	0	0	1	0	0
u026268	1	1	1	0	0	0	0
u026271	2	0	0	2	0	1	0
u026272	0	1	0	0	1	0	0
u026274	2	0	0	1	0	0	0
u026275	0	0	1	0	0	0	0
u026276	1	0	0	0	0	0	0
u026278	0	0	-1	0	0	0	0
u026280	0	0	0	0	0	1	0
u026281	1	0	0	1	-1	0	0
u026283	0	1	2	0	0	-1	0
u026285	0	0	0	0	0	0	0
u026286	0	0	0	0	0	0	0
u026288	2	0	0	1	0	2	0
u026289	0	0	0	0	0	0	0
u026290	1	1	0	0	0	0	0
u026292	0	3	1	0	0	0	0
u026293	1	1	0	0	0	0	0
u026294	3	0	0	0	0	0	0
u026295	0	0	0	0	0	1	0
u026297	0	0	0	0	0	0	0
u026298	2	2	0	0	-2	0	0
u026302	1	1	0	1	0	0	0
u026303	3	0	0	0	0	0	0
u026304	0	0	0	0	0	1	0
u026306	-1	0	0	1	0	0	0
u026307	1	1	-1	0	0	0	0
u026308	0	0	0	-1	1	0	0
u026309	2	0	0	0	0	0	0
u026310	0	1	0	0	0	0	0
u026311	1	0	0	0	0	0	0
u026312	1	0	0	0	0	0	0
u026314	0	0	1	0	0	0	0
u026318	1	1	2	-1	0	1	0
u026319	0	0	1	1	0	0	0
u026320	0	0	0	0	0	1	0
u026321	0	0	0	0	0	1	0
u026322	0	0	1	0	1	1	0
u026323	0	1	1	0	0	0	0
u026325	0	0	0	0	0	0	0
u026326	0	0	0	0	0	1	0
u026327	2	0	0	0	0	0	0
u026328	1	0	0	0	0	1	1
u026329	1	0	0	0	1	0	0
u026330	0	0	0	0	0	1	0
u026332	0	0	0	0	0	1	0
u026335	-1	1	3	0	0	0	0
u026336	2	0	0	0	0	1	0
u026340	0	3	4	0	0	1	0
u026342	0	0	2	0	0	0	0
u026343	0	0	0	0	0	0	0
u026344	3	0	0	0	0	0	0
u026345	1	0	0	0	0	0	-1
u026346	0	0	1	0	1	1	0
u026347	0	0	0	0	0	1	0
u026348	1	0	1	0	0	0	0
u026349	4	0	0	0	0	0	0
u026350	0	0	2	0	0	0	0
u026351	0	0	0	0	0	1	1
u026352	1	0	0	0	0	1	0
u026353	1	0	1	0	0	1	0
u026355	0	0	0	0	0	0	1
u026356	2	0	0	0	0	0	0
u026357	0	0	0	0	0	0	0
u026358	0	0	1	0	0	-1	0
u026360	-1	0	0	0	0	0	0
u026361	0	1	0	0	0	0	0
u026362	0	3	-1	0	0	0	0
u026363	0	0	1	0	0	0	0
u026364	2	0	1	0	0	0	1
u026366	0	0	0	0	0	0	0
u026367	0	0	0	0	0	0	0
u026371	1	0	2	0	0	0	0
u026372	0	1	0	0	0	-1	0
u026374	0	2	0	0	0	0	0
u026376	0	0	1	0	0	0	0
u026378	0	1	0	0	-1	0	0
u026379	0	1	0	0	0	0	0
u026380	0	3	0	0	0	0	0
u026381	0	1	1	-1	-1	0	0
u026383	2	0	1	0	0	1	2
u026384	0	1	0	0	0	0	0
u026385	0	1	0	0	0	0	0
u026386	0	0	0	0	0	0	0
u026387	0	0	0	0	0	0	0
u026389	0	0	1	0	0	0	0
u026390	0	0	3	2	0	0	0
u026391	0	0	0	0	0	0	0
u026392	-1	0	0	0	1	0	-1
u026395	0	0	0	0	0	0	0
u026396	0	0	1	1	0	2	0
u026397	1	0	0	0	0	0	-1
u026398	0	0	0	2	0	1	0
u026399	0	0	0	0	1	0	-1
u026400	0	0	2	0	1	0	0
u026401	0	0	0	0	0	1	0
u026402	0	2	2	-1	0	1	0
u026403	1	0	0	0	0	0	0
u026405	2	0	1	1	-1	1	0
u026408	0	0	0	0	1	0	1
u026409	0	0	0	-1	0	0	0
u026410	0	1	0	-1	-2	2	0
u026411	0	1	0	0	0	0	0
u026412	0	0	2	0	0	0	0
u026414	0	1	0	0	0	0	0
u026416	0	0	0	0	0	0	0
u026418	1	0	1	0	0	1	0
u026419	0	2	0	0	0	0	0
u026420	0	0	0	0	0	1	-1
u026421	0	0	0	0	1	0	0
u026422	0	0	0	0	0	1	0
u026423	0	0	0	0	0	0	0
u026424	2	0	0	0	0	0	0
u026425	0	0	0	0	0	0	-1
u026426	0	0	1	0	0	0	0
u026429	0	0	0	2	0	1	0
u026430	1	0	0	0	0	0	0
u026431	1	0	0	0	0	0	0
u026432	0	2	-1	0	0	1	0
u026434	0	0	0	0	-1	0	0
u026435	0	2	0	0	0	0	0
u026438	0	0	0	0	0	0	0
u026439	0	0	0	0	0	0	-1
u026441	2	0	4	0	0	1	0
u026442	1	0	0	0	0	0	0
u026443	1	0	0	1	1	0	0
u026445	0	0	0	0	0	0	0
u026446	0	0	0	0	0	0	0
u026447	0	-1	1	0	0	0	0
u026449	1	0	0	0	0	0	0
u026451	1	0	0	0	1	1	0
u026453	1	1	2	0	0	0	0
u026454	0	0	0	0	0	0	0
u026455	3	0	0	0	0	0	0
u026456	0	0	1	0	0	0	0
u026460	0	0	0	0	0	2	0
u026461	0	0	0	1	0	0	0
u026464	1	0	0	0	0	0	0
u026465	3	1	0	0	0	1	0
u026468	2	0	3	0	0	1	0
u026469	0	0	3	0	1	4	-1
u026471	0	0	0	0	1	0	0
u026472	0	0	0	0	1	0	0
u026473	0	0	0	0	0	1	0
u026474	0	1	0	0	0	0	0
u026475	2	0	0	0	0	0	0
u026476	0	1	0	0	1	-1	0
u026478	0	0	0	1	1	0	0
u026479	0	1	0	0	0	0	0
u026480	0	-1	1	0	1	0	0
u026481	5	0	1	1	0	0	0
u026482	0	1	0	0	0	0	0
u026483	0	-1	0	0	1	0	-1
u026485	0	0	0	0	0	0	0
u026489	1	0	1	0	0	0	0
u026491	0	0	0	0	0	1	0
u026492	3	1	0	0	0	0	0
u026494	0	0	0	-1	0	0	0
u026496	0	0	1	1	1	0	0
u026498	0	0	4	0	0	1	0
u026503	0	0	0	0	0	0	0
u026504	0	1	0	0	0	0	0
u026505	3	0	0	0	0	1	0
u026507	0	1	0	0	3	0	0
u026509	1	1	0	0	0	0	0
u026510	0	0	0	0	-2	0	0
u026511	0	0	3	1	0	-1	0
u026512	1	-1	0	1	0	1	0
u026515	0	0	0	1	0	-1	0
u026516	0	0	0	1	-1	-1	-1
u026517	1	0	2	0	0	0	0
u026518	0	0	0	0	-1	0	0
u026522	0	0	2	0	0	1	0
u026523	0	0	0	0	-1	2	0
u026524	1	0	5	0	0	1	4
u026526	1	0	1	-1	0	1	0
u026527	1	0	-1	0	0	0	0
u026529	0	0	0	0	1	0	0
u026530	1	0	0	0	-1	0	0
u026531	0	0	5	0	-1	0	0
u026532	0	1	-1	0	0	-1	0
u026534	1	1	1	0	2	0	3
u026535	0	0	2	0	0	0	0
u026539	0	1	3	0	-1	1	1
u026540	0	1	0	0	0	0	0
u026542	1	2	1	0	0	0	0
u026545	0	0	0	0	-1	0	0
u026547	0	1	0	0	0	0	0
u026549	0	0	2	0	0	0	0
u026552	0	0	0	1	0	0	0
u026553	0	0	1	0	0	0	0
u026554	0	0	0	0	-1	2	0
u026555	0	0	0	0	0	0	0
u026556	1	0	0	0	0	0	0
u026557	1	0	1	0	1	0	0
u026558	0	0	0	0	0	0	0
u026559	2	1	0	1	1	0	0
u026560	0	0	0	0	0	0	0
u026562	0	0	0	0	2	0	0
u026563	0	0	0	0	0	0	0
u026566	0	2	0	0	-1	0	0
u026567	0	2	0	0	0	0	0
u026568	1	0	2	0	2	0	0
u026569	0	1	0	0	0	0	0
u026570	0	4	-1	0	0	0	0
u026572	1	0	0	-1	0	0	0
u026573	1	0	2	0	0	-1	0
u026575	1	0	0	0	0	1	0
u026577	1	0	0	0	1	2	0
u026579	0	0	0	0	0	0	0
u026581	1	0	-1	0	1	0	0
u026582	1	0	1	0	0	3	0
u026583	0	0	0	1	0	0	0
u026586	0	0	0	0	0	0	1
u026587	0	0	0	0	0	1	0
u026590	1	0	1	-1	0	3	0
u026591	0	0	5	0	0	0	0
u026592	0	1	1	0	0	2	1
u026596	0	0	0	0	-1	2	0
u026597	2	1	-1	0	0	1	0
u026600	2	3	2	0	0	0	1
u026601	0	0	0	1	0	0	0
u026602	2	0	1	1	0	0	0
u026604	0	0	0	0	1	1	0
u026606	0	0	0	1	0	0	0
u026607	1	2	0	1	0	0	0
u026608	0	0	0	0	0	0	0
u026609	0	0	0	4	1	0	0
u026611	2	0	0	1	0	0	0
u026612	0	0	0	1	0	0	0
u026613	1	0	0	0	0	0	0
u026614	2	1	0	1	0	0	0
u026615	0	0	2	1	0	0	0
u026616	1	0	2	0	0	1	0
u026618	2	1	0	1	0	0	0
u026619	3	0	0	0	0	0	0
u026620	1	0	0	0	0	2	0
u026621	0	1	0	0	0	0	0
u026622	4	0	0	0	0	0	0
u026623	0	0	0	0	1	0	0
u026624	0	0	2	0	0	1	0
u026627	0	2	0	1	0	0	0
u026628	0	0	0	0	0	0	0
u026629	3	0	0	0	0	0	0
u026630	1	0	5	0	0	1	0
u026631	0	0	0	-1	0	1	0
u026632	1	0	0	0	0	0	0
u026633	0	1	2	0	1	0	0
u026635	0	0	0	0	0	1	0
u026637	0	0	0	0	0	0	0
u026638	0	0	0	0	-2	2	0
u026639	0	0	-1	0	0	0	0
u026640	0	0	1	0	0	2	0
u026641	0	0	-1	0	0	0	0
u026642	0	0	0	0	0	0	0
u026644	2	1	0	0	0	0	0
u026645	0	1	0	0	0	1	0
u026647	1	0	1	0	2	1	0
u026649	0	0	-2	0	-1	0	0
u026650	1	0	2	1	0	0	0
u026651	0	0	0	0	0	0	0
u026652	0	0	0	2	0	1	0
u026654	0	0	1	0	-1	1	0
u026656	0	0	0	1	0	0	0
u026660	0	0	0	0	0	1	0
u026661	0	0	0	0	0	1	0
u026662	0	0	0	0	0	0	0
u026664	0	0	1	0	0	0	0
u026665	2	0	0	0	0	0	0
u026667	1	0	0	0	1	0	0
u026669	0	1	0	0	0	-1	0
u026671	1	0	0	0	0	1	0
u026672	0	3	-1	0	0	0	0
u026673	1	1	0	-2	0	1	0
u026674	0	1	0	0	0	0	0
u026675	1	1	0	0	0	0	0
u026676	2	0	0	0	0	3	0
u026677	2	0	2	0	0	0	0
u026679	0	0	2	1	0	0	0
u026680	0	2	0	0	0	0	0
u026681	0	0	0	-2	0	0	0
u026685	0	0	2	0	0	0	0
u026687	1	0	2	0	0	1	0
u026689	1	0	2	1	0	0	0
u026690	2	0	0	0	0	-1	0
u026691	2	0	3	0	0	0	0
u026692	2	-1	0	0	0	0	0
u026693	0	0	2	-1	0	0	-2
u026694	1	0	0	0	0	0	0
u026695	2	0	0	0	0	1	0
u026696	0	2	1	0	0	4	0
u026697	1	0	0	0	0	0	0
u026698	2	0	0	1	2	1	0
u026699	2	2	3	0	1	-1	0
u026701	0	0	0	1	1	0	0
u026702	1	0	1	0	3	1	0
u026704	2	0	1	0	1	0	0
u026705	0	0	1	-2	0	2	0
u026706	0	0	4	0	0	1	0
u026707	0	0	0	0	0	0	0
u026708	0	0	0	1	0	0	0
u026709	0	1	0	0	0	0	0
u026710	1	3	0	0	0	1	0
u026711	0	1	0	0	0	0	0
u026712	0	0	0	0	-2	0	0
u026713	0	1	0	0	0	-1	0
u026715	0	0	0	0	0	0	0
u026718	0	0	4	0	0	1	2
u026719	0	0	0	0	0	0	0
u026720	0	1	0	0	0	0	0
u026721	0	0	0	0	0	0	0
u026724	0	0	0	0	0	2	0
u026725	0	0	0	0	0	1	0
u026726	0	0	0	0	0	1	0
u026727	0	0	0	0	0	0	0
u026728	1	0	2	0	0	0	1
u026730	1	0	1	0	0	1	0
u026731	0	1	0	0	0	0	0
u026733	1	0	0	0	0	1	0
u026734	0	0	0	0	0	0	1
u026735	0	0	1	2	-1	0	0
u026736	0	0	0	0	1	0	0
u026738	0	0	1	0	0	0	0
u026739	0	0	0	0	0	0	0
u026740	0	0	0	0	0	0	0
u026741	3	0	2	0	0	0	0
u026742	-1	0	0	0	0	0	0
u026744	1	0	3	-2	0	1	0
u026745	1	0	4	0	0	1	0
u026746	2	0	2	0	0	0	0
u026750	0	0	0	0	0	1	0
u026751	1	0	1	-1	2	2	0
u026752	1	0	0	0	0	0	0
u026753	0	0	2	0	0	1	0
u026754	0	0	3	0	-1	0	0
u026755	0	3	0	2	0	0	0
u026756	0	1	0	6	0	0	0
u026757	0	0	1	0	0	1	0
u026760	0	-1	2	0	0	0	1
u026761	2	0	0	0	0	1	0
u026763	1	1	0	0	-1	0	0
u026764	1	0	-1	0	1	0	0
u026765	2	0	3	0	0	0	0
u026766	0	0	2	0	0	1	0
u026767	1	0	0	0	0	0	-1
u026768	0	1	0	0	1	0	0
u026769	0	2	0	0	0	-1	0
u026772	0	0	1	0	0	0	0
u026773	0	0	0	0	0	0	0
u026774	0	0	0	0	1	0	0
u026775	1	0	0	0	0	0	0
u026776	5	0	3	0	0	1	0
u026781	0	0	0	0	-1	0	0
u026782	1	0	0	0	0	0	0
u026783	0	0	0	0	0	1	0
u026786	0	1	0	0	0	0	0
u026787	0	2	0	0	0	-1	0
u026789	0	0	0	0	0	0	0
u026790	0	0	0	0	0	-1	0
u026791	0	1	1	-1	0	0	0
u026792	0	2	0	0	0	0	0
u026794	3	1	0	-1	-1	0	0
u026795	0	0	0	1	0	0	2
u026797	0	0	1	0	0	1	2
u026798	0	0	-1	0	0	1	0
u026799	0	0	0	0	0	0	0
u026800	0	0	1	0	0	0	0
u026803	1	0	0	0	0	0	0
u026804	0	0	0	0	0	0	0
u026805	0	0	0	0	0	0	0
u026808	0	0	0	0	1	0	0
u026809	0	0	4	0	1	1	0
u026810	1	0	1	0	-1	0	0
u026811	1	0	3	-1	0	2	0
u026813	3	0	1	0	0	1	1
u026814	1	0	1	0	0	2	0
u026815	1	0	1	0	0	1	0
u026816	0	0	1	0	0	0	0
u026817	0	0	0	0	0	0	0
u026819	0	0	2	0	0	0	0
u026820	3	1	0	0	0	1	0
u026822	3	0	0	0	0	1	0
u026823	1	0	1	0	0	0	0
u026824	0	0	3	0	0	1	0
u026825	1	2	0	0	0	0	0
u026832	2	0	0	0	0	1	0
u026833	1	0	0	1	0	0	-1
u026836	0	0	0	0	-1	2	0
u026838	0	1	-1	0	0	0	0
u026839	1	0	1	0	0	0	0
u026841	-1	0	0	0	0	-1	0
u026844	0	1	1	1	0	0	0
u026847	0	3	0	0	-1	0	0
u026849	0	0	0	1	0	1	0
u026851	0	0	0	0	0	0	0
u026852	1	3	0	1	0	0	0
u026853	0	0	2	0	0	0	0
u026854	0	0	0	2	0	0	0
u026855	0	0	0	0	0	0	0
u026856	1	0	0	1	0	0	0
u026859	1	1	2	0	0	0	0
u026861	1	1	0	0	0	1	0
u026862	0	0	0	0	0	0	0
u026864	0	0	0	0	0	0	0
u026865	2	0	1	0	1	1	0
u026866	1	0	1	0	0	0	0
u026867	0	1	0	0	0	0	0
u026868	1	0	0	0	0	0	0
u026869	1	2	1	1	0	0	0
u026873	0	0	0	0	0	1	0
u026874	1	0	1	0	0	1	0
u026875	0	0	0	0	0	0	0
u026876	1	0	1	0	0	0	0
u026877	3	0	0	0	0	1	0
u026878	1	0	0	0	0	0	0
u026879	0	0	2	0	0	0	0
u026880	0	1	-1	0	0	0	0
u026884	0	1	0	0	0	0	0
u026891	1	1	0	0	0	0	0
u026894	1	0	0	0	0	1	0
u026895	0	2	0	0	0	0	0
u026896	0	0	0	0	0	1	0
u026897	1	0	0	0	1	0	0
u026898	1	1	1	0	0	0	0
u026900	1	0	0	0	0	0	0
u026902	0	1	0	0	0	0	0
u026903	0	1	0	1	0	0	0
u026904	1	0	0	0	0	0	0
u026905	3	0	0	0	0	0	0
u026906	1	1	1	1	0	0	0
u026907	1	0	0	1	0	0	0
u026908	1	1	0	-1	1	1	0
u026910	1	0	2	0	0	1	0
u026911	0	1	0	0	-1	1	0
u026914	1	0	0	0	0	0	0
u026916	0	0	-1	0	0	-1	0
u026917	0	1	0	1	0	0	0
u026920	0	1	0	1	0	0	0
u026922	0	1	0	0	0	0	0
u026923	0	0	0	0	3	0	0
u026925	0	0	2	0	0	1	1
u026927	0	0	0	0	0	2	0
u026930	0	-1	1	1	0	0	0
u026931	0	0	0	0	0	0	0
u026933	1	0	0	1	1	0	0
u026934	0	1	0	0	0	2	0
u026936	0	0	2	0	0	0	0
u026938	0	0	2	0	0	1	0
u026940	-1	0	2	0	0	0	0
u026942	1	0	3	0	-1	0	0
u026943	2	0	0	0	0	0	0
u026944	1	0	4	0	0	4	0
u026945	0	1	0	0	1	0	0
u026946	0	0	0	0	0	1	0
u026947	2	0	4	0	-1	1	0
u026949	0	0	0	0	0	0	0
u026950	0	0	0	0	0	1	0
u026951	0	0	0	0	1	0	0
u026952	0	0	0	0	0	-1	0
u026953	0	0	0	0	0	0	0
u026954	1	1	3	0	0	1	0
u026955	0	0	5	0	0	4	0
u026957	0	0	0	0	0	0	0
u026958	0	0	0	0	0	0	0
u026959	4	0	0	0	0	1	0
u026960	0	0	0	0	0	1	0
u026961	0	0	0	0	0	-1	0
u026962	1	0	0	0	0	1	0
u026963	2	0	1	0	1	0	0
u026964	3	0	0	0	1	0	0
u026965	0	1	0	0	0	0	0
u026967	1	0	0	0	0	0	0
u026968	1	0	0	0	0	0	0
u026971	0	1	0	1	0	0	0
u026972	2	0	2	0	0	0	0
u026973	1	0	1	0	0	0	0
u026976	1	1	1	0	1	0	0
u026979	0	0	0	0	0	1	0
u026980	0	0	0	0	0	1	0
u026981	1	1	0	1	0	0	0
u026982	0	0	1	0	0	0	0
u026983	0	0	2	1	0	0	0
u026984	1	0	0	-1	0	1	0
u026985	1	1	-1	0	0	0	0
u026986	2	0	3	0	0	0	0
u026987	0	2	0	0	0	-1	0
u026990	0	1	0	0	0	0	0
u026991	0	1	0	0	0	0	0
u026993	0	0	3	0	0	0	0
u026994	0	0	0	0	0	0	0
u026995	-1	0	5	0	0	0	0
u026997	0	0	3	0	0	0	0
u026998	0	0	1	0	0	0	0
u026999	2	1	1	0	0	0	0
u027000	1	1	1	0	1	0	0
u027001	1	0	0	0	0	0	0
u027003	1	-1	0	0	1	0	0
u027004	0	0	0	0	0	-1	0
u027006	0	0	1	0	0	0	0
u027007	1	0	1	0	0	1	0
u027009	0	2	0	0	0	-1	0
u027010	1	0	1	0	0	3	1
u027011	0	1	0	1	0	1	0
u027012	3	0	0	0	0	2	0
u027014	0	0	1	0	-1	1	0
u027016	0	1	0	0	0	0	0
u027017	1	0	0	0	0	0	3
u027019	2	1	0	0	0	1	0
u027020	0	0	1	0	0	0	0
u027021	1	1	0	0	-1	0	0
u027023	0	0	2	0	0	0	0
u027024	0	1	0	0	0	0	0
u027025	0	0	0	0	0	0	0
u027026	2	1	2	0	0	0	0
u027027	1	1	3	0	0	1	0
u027029	1	0	0	0	0	0	0
u027031	0	0	0	0	0	1	1
u027032	0	0	0	0	-1	0	0
u027034	3	0	3	0	0	0	0
u027035	0	1	0	0	0	0	0
u027036	1	0	0	0	0	0	0
u027037	2	0	2	0	0	1	1
u027038	0	0	-1	0	0	0	0
u027039	0	0	1	0	0	2	3
u027040	-1	0	0	0	0	0	0
u027041	2	0	1	0	0	1	0
u027042	1	0	1	0	0	0	0
u027043	0	1	0	1	0	0	0
u027044	0	0	1	0	0	0	0
u027045	0	2	0	0	0	0	0
u027047	0	0	0	0	0	0	0
u027048	2	0	0	2	0	0	0
u027049	1	0	0	0	0	1	0
u027050	1	1	0	0	0	1	0
u027051	0	0	0	1	0	0	0
u027052	0	2	0	0	0	1	0
u027053	0	0	2	0	0	0	0
u027054	0	0	-1	0	0	0	0
u027056	1	0	0	0	0	0	0
u027059	0	0	0	0	0	0	0
u027060	0	0	3	1	0	1	0
u027061	1	0	0	0	0	0	0
u027062	2	0	1	0	0	0	0
u027063	2	1	0	0	-2	3	0
u027066	0	0	2	0	0	0	0
u027067	0	1	0	0	-1	0	0
u027069	0	1	1	0	0	0	0
u027073	0	2	2	0	1	-1	0
u027074	0	0	3	0	0	0	0
u027075	2	0	0	0	0	1	0
u027076	0	1	0	0	-1	2	1
u027078	0	0	0	0	0	0	0
u027079	4	0	1	0	0	0	0
u027080	0	1	0	0	-1	0	0
u027082	1	0	0	0	0	0	0
u027083	1	0	1	0	0	0	0
u027084	0	0	0	1	0	0	0
u027086	0	0	0	0	-1	1	0
u027087	0	0	0	0	0	0	0
u027088	0	0	0	1	0	1	0
u027092	0	1	0	0	1	1	1
u027093	3	0	3	0	0	0	0
u027094	0	2	0	0	0	4	0
u027095	0	0	1	0	0	0	0
u027096	4	-1	1	0	0	0	0
u027099	2	0	2	3	0	2	0
u027100	0	0	0	0	0	1	0
u027101	0	0	0	3	0	0	0
u027102	0	1	1	0	0	0	0
u027105	0	0	0	0	0	2	0
u027107	0	0	2	0	0	0	0
u027108	1	0	-2	0	0	0	0
u027109	0	0	1	0	0	0	0
u027111	0	0	0	0	0	1	0
u027114	2	0	0	0	0	0	0
u027115	0	0	0	1	1	0	0
u027116	1	-1	0	0	0	0	0
u027117	1	0	0	0	0	1	0
u027120	2	0	0	0	0	0	0
u027121	0	0	2	0	1	0	0
u027122	2	0	0	1	0	0	2
u027123	1	1	0	-2	0	1	0
u027125	2	0	0	0	0	1	0
u027126	0	2	2	0	0	1	0
u027127	0	0	2	0	0	0	0
u027129	0	0	1	0	0	0	0
u027130	1	0	0	0	0	1	0
u027131	1	0	0	0	0	1	1
u027132	2	0	2	0	0	1	0
u027133	1	0	0	0	0	1	0
u027135	1	0	0	0	2	0	0
u027137	0	2	0	0	0	0	0
u027138	2	1	0	0	0	1	0
u027139	0	0	2	0	0	2	1
u027142	0	0	1	0	0	1	0
u027143	0	0	0	0	0	1	0
u027145	0	1	1	0	0	0	0
u027146	0	0	0	0	0	0	0
u027147	0	0	0	0	2	-1	0
u027148	1	0	3	0	0	2	0
u027150	0	0	5	0	0	0	2
u027151	0	0	0	0	0	0	0
u027152	1	0	0	0	0	-1	0
u027153	0	0	0	0	0	1	0
u027154	0	0	0	1	0	0	0
u027155	1	1	0	0	0	0	1
u027156	0	-1	0	0	0	1	2
u027157	0	0	0	-1	0	1	0
u027158	0	0	0	0	0	0	0
u027159	0	0	3	0	0	2	0
u027161	0	1	0	0	0	0	0
u027162	0	0	0	0	0	0	0
u027163	2	0	0	0	1	1	0
u027164	0	0	1	0	0	0	0
u027165	2	0	1	0	-2	2	0
u027167	3	1	0	0	0	0	0
u027168	0	0	1	0	0	0	0
u027169	2	1	3	0	0	1	0
u027170	2	0	0	0	-1	0	0
u027171	1	2	-1	-1	0	2	0
u027174	2	0	2	0	0	0	0
u027175	3	0	0	0	1	0	0
u027177	0	1	0	0	0	0	0
u027179	1	0	1	0	0	0	0
u027182	0	0	1	0	0	1	0
u027183	2	0	0	0	0	0	0
u027184	0	1	0	0	0	0	0
u027185	1	0	0	0	0	0	0
u027188	0	0	0	0	0	1	0
u027189	0	0	0	0	0	0	0
u027190	0	1	0	0	0	2	0
u027192	1	0	0	0	0	4	0
u027193	0	0	4	0	1	0	0
u027194	2	0	0	0	-1	1	0
u027195	0	1	3	0	0	2	0
u027196	0	0	0	0	0	0	0
u027197	2	1	0	0	1	0	0
u027199	1	0	0	0	0	0	0
u027200	0	0	0	0	-1	1	0
u027201	0	0	2	0	0	1	1
u027202	1	0	0	0	0	1	0
u027203	0	0	0	0	0	1	0
u027206	1	0	-1	1	1	0	0
u027207	0	1	0	0	0	0	0
u027208	0	0	0	0	0	0	0
u027209	1	0	2	0	0	1	0
u027210	1	1	2	0	-1	0	0
u027211	1	0	0	0	0	0	0
u027215	0	1	2	1	2	0	0
u027218	0	0	0	1	1	0	0
u027219	0	0	1	0	0	1	1
u027220	-1	4	2	0	0	0	1
u027222	0	0	0	0	0	0	0
u027223	0	0	1	0	0	0	2
u027224	0	0	0	0	0	0	0
u027225	0	0	2	0	0	2	-1
u027226	0	1	3	0	1	0	1
u027227	0	1	2	1	0	0	0
u027228	0	0	0	0	0	0	0
u027232	5	0	1	0	-1	1	1
u027234	1	0	0	0	0	0	0
u027235	1	0	0	0	0	1	0
u027236	1	0	0	0	0	0	0
u027237	0	0	0	0	0	1	0
u027238	1	0	1	0	0	1	0
u027239	1	0	4	0	0	0	-1
u027241	0	0	0	0	0	1	1
u027242	0	0	-1	0	0	0	0
u027243	2	1	0	0	-2	5	0
u027246	1	0	0	0	0	0	0
u027247	0	0	0	0	0	0	0
u027248	0	0	0	0	0	-1	0
u027251	0	1	0	0	1	0	0
u027252	0	0	0	0	0	0	0
u027254	0	0	1	0	0	0	0
u027255	2	0	1	0	0	1	0
u027256	0	0	0	0	0	0	0
u027257	0	0	0	0	0	0	-1
u027258	2	0	0	0	0	1	0
u027262	0	0	3	0	0	0	1
u027263	0	2	0	0	0	0	0
u027265	4	0	0	1	0	0	0
u027268	1	0	1	0	0	1	0
u027271	0	1	0	0	0	0	0
u027273	0	0	0	0	1	0	0
u027274	0	0	0	0	1	2	0
u027275	0	1	1	0	0	0	0
u027276	0	2	0	0	0	0	0
u027277	0	0	0	0	1	0	0
u027278	1	1	1	0	0	1	0
u027279	0	3	-1	2	-1	-1	0
u027280	1	1	3	1	0	1	0
u027281	0	0	1	0	0	0	0
u027282	0	0	1	0	0	0	0
u027283	2	0	1	0	0	1	0
u027284	0	0	2	0	0	0	0
u027285	0	3	0	0	0	0	0
u027286	1	1	0	0	0	1	0
u027287	0	1	0	1	-1	0	0
u027288	1	0	0	0	0	0	0
u027289	1	0	0	0	0	0	0
u027290	0	0	0	0	0	1	0
u027291	0	0	0	0	0	0	0
u027295	0	2	1	0	0	0	0
u027296	0	1	0	0	-1	0	0
u027297	0	0	0	0	0	0	0
u027298	2	0	1	1	0	0	0
u027300	0	0	0	0	0	1	0
u027301	0	0	0	1	0	0	0
u027304	0	0	0	0	-1	0	0
u027305	0	0	0	1	2	0	0
